"x"
"aars1"
"akap8"
"alg3"
"api5-b"
"arcn1"
"arfgap2"
"atic"
"atp6v0b"
"bcdin3d"
"bckdha"
"bop1-b"
"bpnt2"
"ccdc22"
"cdk9"
"cf136"
"chmp1a"
"cpsf3"
"cstf1"
"cul1"
"cul2"
"ddx49"
"dhx30"
"dph2"
"edrf1"
"elac1"
"farsa-a"
"fastkd5"
"fbxo3"
"fpgs"
"gmps"
"gorasp2"
"gtf2h1"
"heatr1"
"hk1"
"kif3b"
"kpna6"
"krtcap3"
"loc101732043"
"lrrc47"
"mars1"
"med17"
"mgat2"
"mtif2"
"mtpap"
"naa35"
"ncoa5_2"
"nrdc"
"nsun2"
"nufip1"
"pdcd11"
"pnlip"
"ppm1g"
"ppox"
"ppp4r3a"
"prmt9"
"prorp"
"prpf40a"
"psmd11"
"psmd2"
"ptcd3"
"ptgfrn"
"qtrt2"
"rbm42"
"rcc2"
"rnps1"
"rrbp1"
"rrp1b"
"rrs1"
"sf3a2"
"slc4a1ap"
"srpk1"
"suz12"
"taf1a"
"taf4b"
"tars1"
"tfrc"
"thumpd3"
"tmem39a"
"tmx2"
"uckl1"
"vcp"
"wdr89"
"xrn2"
