"x"
"ankhd1"
"arhgef15"
"barx2_3"
"c1galt1c1"
"c1orf74"
"cc2d1a"
"ccdc24_2"
"cckar_2"
"chd3"
"cluh"
"cntrob"
"cyp17a1"
"dnmbp"
"fam98a"
"gaa"
"glcci1"
"helb"
"hif1an"
"hps4"
"ints7"
"marveld2"
"nrarp_2"
"rmc1"
"rnf145"
"vcam1_2"
"wdr59"
"ylpm1"
"znf384"
