"x"
"acsm3"
"acvr2b"
"adck5_4"
"aldh3b1"
"ankrd12"
"ap1s2"
"arhgap10"
"arhgdia_2"
"arhgef10"
"arhgef37"
"armh4"
"bcl3"
"bdh2_2"
"blk"
"c11orf52"
"c2cd4c_2"
"cacnb2"
"casp1-a"
"cavin1"
"ccdc124"
"cd2"
"cd274"
"cd40"
"cd74"
"cd8a"
"cdan1"
"cenpu"
"cep68"
"cep78"
"ciita"
"cmklr1_2"
"co040"
"col14a1_3"
"copz2"
"cyp2a3"
"cyp2g1_14"
"ddah1_2"
"ddx6"
"dusp22"
"dynll2"
"ehd2"
"ervk-7"
"evl"
"fanca"
"fbrs"
"fosb"
"fto"
"gck"
"gcnt2"
"guk1_3"
"hervk"
"hes5_3"
"hnf1a-b"
"igfbp4"
"ikzf1"
"ino80"
"inpp5a"
"ism1_2"
"itga2b"
"itgb3bp"
"katna1"
"kdm7a"
"kiss2"
"l1td1_16"
"lck"
"lin1_2"
"lin1_73"
"lire1_21"
"loc100489326"
"loc100492268"
"loc100495696"
"loc116408043"
"lorf2_8"
"matcap2"
"mau2"
"mboat2_2"
"mfsd8_2"
"mgc147117"
"ms4a4a_6"
"mus81"
"myh11"
"nagpa"
"nbea"
"ncs1"
"nebl_2"
"nfil3_3"
"nifk_3"
"nin"
"nlrp12"
"nnmt_10"
"nnmt_8"
"notum1"
"npr2"
"nrbp2"
"ogg1"
"olfm4_2"
"osbpl10"
"pde1c"
"pdgfrl_2"
"percc1"
"pgbd4_31"
"phtf1"
"plcxd1_3"
"pnliprp2_2"
"ppih"
"pxn1_9"
"rab27a"
"rab28"
"rap1b"
"rasl11a_2"
"rbm5"
"rbms3"
"rcn2"
"reep4_3"
"rsph3"
"rtl1_23"
"samd4a"
"sav1"
"scand3"
"sdhaf4_3"
"serpinb1_2"
"setdb2"
"setmar_23"
"setmar_7"
"shisal1"
"skida1"
"slc35d2"
"slc48a1-b"
"slc7a2"
"smad9"
"smc5"
"snx5"
"snx9"
"sox10"
"spata22"
"srgap3"
"sulf2"
"sult1c1_5"
"sult3a1_2"
"sybu"
"sytl1"
"taok3"
"tbc1d22a"
"tgfb1i1"
"thada"
"themis2"
"thyn1"
"tm4sf1"
"tmem187"
"tmpo_3"
"tmpo_99"
"tmtops2"
"tp53i11_2"
"tra"
"trank1"
"trb"
"tspan1_3"
"ytx2"
"zbed6_2"
"zc2hc1c"
"zdhhc14"
"znf502"
"znf750"
"zo29_5"
"zo84_23"
