"x"
"adam10"
"adipor1"
"adpgkl"
"amd1"
"anapc10"
"apbb2"
"cand1"
"cdca2"
"cenpt"
"cldn12"
"cpd"
"cpsf6"
"dll1"
"dync2li1"
"esrp1"
"fam161a"
"fam20b"
"fbxl15"
"fbxo45"
"fkbp4"
"glt8d1"
"gnptab"
"gpc4"
"gripap1"
"gtf3c6"
"h6pd"
"inpp5j"
"isoc1"
"kctd3"
"lpcat4"
"lrrc40"
"lrrn1_2"
"man2a2"
"megf8"
"mgat1"
"mlxipl"
"ndnfl1.1"
"ndst2"
"ndufaf7"
"neo1"
"obi1"
"oscp1"
"p4ha1"
"pkdcc_2"
"plod1"
"pofut1"
"pol_89"
"ppt1"
"ptpn14"
"rbl1"
"rfc1"
"ric8b"
"rxylt1"
"scaf1"
"sdf4"
"shld3"
"slc22a16"
"slc27a2_2"
"slc2a3"
"slc50a1"
"slc7a6"
"ssh3"
"supt16h"
"tent5b"
"tmed7"
"tmem38b-b"
"tmem62"
"tubg1"
"ubl7"
"usp20"
"usp40"
"vhl"
"vit"
"vps26b-b"
"vsig10"
