"x"
"bcl11b"
"btn2a3p"
"dek"
"endov"
"fam72a"
"hsdl2"
"krt18"
"l3mbtl2"
"lire1_35"
"loc100495331"
"memo1"
"pcnp"
"s100a16"
"sugp1"
"tmpo"
"wapa_5"
"ywhaz"
