"x"
"aatk"
"abca3"
"agfg1"
"ankzf1"
"ap1g1"
"appl1"
"atp6v0a2"
"atxn10"
"brd1"
"cad"
"cdh1"
"chuk"
"clcn7_2"
"clptm1"
"cltc"
"copa"
"cxadr_2"
"ddhd2"
"ddx20"
"dennd2a"
"dhx36"
"dvl2"
"eif3c"
"elapor1"
"entpd7"
"flii"
"g6pd"
"golga2"
"gtf3c4"
"kbtbd7"
"kdm2a"
"khdc4"
"klhl28"
"lrp12"
"medag"
"mfsd1"
"mief2"
"msantd2"
"ngly1"
"nup205"
"pcsk6"
"pigu"
"pls1"
"polh_2"
"ppp6c"
"prkar1a"
"prpf6"
"prune1"
"rnf111-c"
"slc15a4"
"slc16a5"
"slc37a3"
"spg21"
"tfap4"
"tmem39b"
"tmem63a"
"tnpo3"
"usp19"
"wdr4"
"wiz"
