"x"
"aad-a"
"aadac"
"aagab"
"aanat"
"abhd6-a"
"adrm1"
"aggf1"
"agt"
"aifm1"
"aig1_2"
"ak2"
"akirin2.s"
"alg1"
"alkbh2"
"alkbh6"
"amacr"
"ankle1"
"ankrd16"
"ankrd42"
"apol"
"aprt_3"
"arfgap3"
"arhgdia"
"arid4a"
"arl10"
"arl2"
"armc10"
"armc7"
"ass1"
"ass1_2"
"aste1"
"at1b2"
"atf3"
"atp5f1c_2"
"atp5if1"
"atp6v1c1"
"atrip"
"atxn7l3"
"aurkaip1"
"babam2"
"bcas2"
"bccip"
"bcl7b"
"bod1"
"brat1"
"brms1l_2"
"c11orf98"
"c17orf98"
"c7orf57"
"c8orf82"
"calr"
"capzb"
"card9"
"carf"
"casp7"
"ccdc13"
"ccdc167"
"ccdc174"
"ccdc25"
"ccdc30_2"
"ccdc43"
"ccl20_3"
"ccn5"
"cct7"
"ccz1"
"cdc40"
"cdc42"
"cdk20"
"cdk4"
"cebpg"
"cep112"
"cf062"
"cfap46"
"cfap57"
"cfap77"
"chaf1a-a"
"chchd4"
"chmp2a"
"chst11_2"
"ciapin1"
"cisd1"
"cl029"
"cldn3"
"cln6"
"clpp"
"cndp2"
"cnot10-a"
"cnpy3"
"commd2"
"comt_2"
"cope"
"coq8a_2"
"cox11"
"cox15"
"cox4i1_2"
"cox6a1"
"cox7a2"
"crls1"
"crnn"
"crp"
"cry1_2"
"ctss"
"cwc22"
"cyc1"
"cyld"
"cyp20a1"
"cyp2a6.3"
"cyp2d15_3"
"cyp2g1_5"
"cyp2h2_5"
"dab1"
"dad1"
"dao"
"dcaf4"
"dcaf6"
"dcbld1"
"dctn3"
"ddrgk1"
"denr"
"dhodh_4"
"dhps"
"dhrs12"
"dhx32"
"dll4_2"
"dnaaf5"
"dnajb6"
"dnajc17"
"dnajc2"
"dnajc5_2"
"dnal4"
"dpm2"
"dsn1"
"dtx3l_2"
"dus4l"
"dusp11_3"
"eapp"
"ecsit"
"edem2"
"edf1"
"eed"
"eef1a2"
"eef1akmt2"
"eef1akmt3"
"eef1e1"
"eif2ak1"
"eif2s2"
"eif3e"
"eif6"
"elavl1"
"elf3"
"elovl4_2"
"elp2"
"emc2"
"emc4"
"emc8"
"enoph1"
"entrep3"
"eogt"
"ergic2"
"ergic3"
"esrra"
"etfb"
"exosc3"
"faap20"
"fam149b1"
"fam216a"
"far1"
"fat1_2"
"fdxacb1"
"fis1_2"
"fn3krp"
"gad1.2"
"gatd3b"
"gca"
"gdap2"
"gdpd1_2"
"gga3"
"gkap1"
"glipr2"
"glod5"
"glrx3"
"gmppb"
"gpatch1"
"gpatch11"
"gpatch4"
"gpn2"
"grk6"
"gtf2e2"
"gys2"
"h1-0-b"
"hace1"
"hadh"
"harbi1_20"
"harbi1_7"
"hccs"
"hddc2"
"hdgfl2"
"hdhd2"
"hes4_2"
"hmces"
"hnrnpd"
"hspd1_2"
"hypk"
"iap_5"
"ibtk"
"ift57"
"igbp1"
"igkv4-1"
"igm_2"
"igsf8"
"il17c"
"il17ra"
"il1r2_3"
"il2ra"
"inka1-a"
"inmt_4"
"ino80b"
"iqcd"
"iqcg"
"isoc2_3"
"isy1"
"itih3"
"jagn1"
"jchain"
"jmjd8"
"kctd10"
"kdsr"
"klhl22"
"kmt5c"
"krr1"
"kxd1"
"l1cam"
"lamtor1"
"lamtor2"
"lmo4-b"
"loc100486380"
"loc100486784"
"loc100488382"
"loc100491629"
"loc100493061"
"loc100497395"
"loc116406742"
"loc116410449"
"lrguk"
"lrrc42"
"lrrc45"
"lrrc9"
"lsm1"
"lsm3"
"lsr"
"ltv1"
"lysmd1"
"mad2l1bp"
"magohb"
"magt1"
"mall"
"mast4_7"
"mbd2"
"mdm4"
"med19"
"med27"
"med29"
"med30"
"metap1d"
"metap2"
"mettl16"
"mettl17"
"mfsd14b"
"miip"
"mkks"
"mkrn2"
"mks1"
"mlst8"
"mmaa"
"mns1"
"mob3a"
"mon1b"
"mr1_2"
"mrpl10_2"
"mrpl12"
"mrpl15"
"mrpl16"
"mrpl20"
"mrpl37"
"mrpl40_2"
"mrpl47"
"mrpl58"
"mrps11"
"mrps23_2"
"mrps24-a"
"mrps31"
"msra"
"mthfsd"
"mtmr9l"
"mtrf1"
"mtrr"
"mtx2"
"naa50"
"nav3"
"ndufaf2"
"ndufaf3"
"ndufb11_2"
"ndufb7"
"ndufb8_2"
"ndufs3"
"ndufs7"
"necap2"
"nfatc2ip_2"
"ngef_2"
"nhej1"
"nip7"
"nol7_2"
"nosip"
"npc2"
"npc2_3"
"nr1i2"
"nras"
"nt5dc3"
"nthl1"
