"x"
"arf6_2"
"asb3"
"atxn3"
"aurkb"
"bpnt1"
"cant1"
"ccnf"
"cdc25a"
"clptm1l"
"fhip2b"
"frmd8"
"gramd1c"
"harbi1_14"
"mgst3_2"
"mios-a"
"mrgbp"
"nsmce1"
"pcyox1"
"pdhb"
"pebp1"
"pxmp4"
"rad1"
"slc25a51"
"smug1"
"snx30"
"spop"
"sppl3"
"st7"
"tarbp2"
"tmem59"
"vps36"
"ykt6-b"
"zbtb48"
"zdhhc4"
"zdhhc5"
