"x"
"ahnak_2"
"ank3"
"b4galnt1"
"bnipl"
"c9orf169"
"casz1"
"cldn23"
"crybg2"
"epb41l1"
"frs2"
"gas6"
"gtf2ird1"
"hoxa2"
"klf7"
"klhl2"
"lpar6"
"lrrc1"
"marveld3_2"
"nccrp1"
"phf3"
"prr36"
"scml2"
"sycn_2"
"tmem131"
"tmem30b"
"wnt7b"
