"x"
"cxorf65"
"erlin2"
"fmo2_2"
"ifrd2"
"loc100488188"
"ncr3lg1"
"ndrg3"
"nfs1"
"phr"
"pih1d1"
"ptpro"
"rrm1_22"
"shisa4_2"
"tor2a"
"twnk"
"txndc12_2"
