"x"
"abtb3_2"
"actr6"
"adamts6"
"anapc15"
"bmt2"
"bphl"
"calcrl"
"capsl"
"cfap410"
"cgas"
"cgas_2"
"chpt1"
"cyren"
"dnajc28"
"edn1"
"ell"
"ervw-1"
"ggct"
"glrb"
"grhpr_2"
"haus8"
"ifit5"
"ift27"
"impact-a"
"kti12"
"ldb1"
"leprot"
"lorf2"
"msrb3_2"
"nipsnap3a"
"nrarp"
"olah"
"pdcd10"
"pgbd4_39"
"pif1_15"
"pnrc1"
"ppp1r14c"
"rab34"
"rgcc_2"
"rtp3_2"
"rtp4_2"
"sdc4"
"setmar_4"
"slc25a48"
"snx7"
"spdya"
"st6galnac2_2"
"syk"
"tgfb2"
"tigit"
"tnf"
"ttmp"
"txndc2_2"
"usb1_2"
"znf177"
