"x"
"bco2_2"
"chst8"
"dock1"
"ets2-a"
"fam204a_2"
"fcgbp_4"
"flna"
"glis2"
"inpp4a"
"loc116411534"
"lorf2_9"
"mknk1"
"nlrp1a_2"
"plxna1"
"ppp1r18"
"prkar1b"
"robo1"
"selenoo_2"
"smpd1"
"syngap1"
"usp53"
"vps13c"
"zbtb43"
"zftraf1-a"
"znf638"
