"x"
"c11orf96_2"
"cfap58"
"coq10a"
"csrnp3_2"
"dusp1-a"
"fos"
"il5ra"
"map4k4"
"nr4a1"
"ppp1r15b"
"tnip2"
"ubc_3"
"zfp36_2"
