"x"
"a2ml1_4"
"armc2"
"bicdl2"
"cep250_2"
"chek2"
"cnfn-b"
"cracd"
"gpr52"
"hhla2_2"
"map1lc3a_2"
"ndufb2_3"
"paqr5"
"phip"
"pip4k2a"
"plpp2"
"pou2f3.l"
"rbbp8nl"
"rnf39"
"rufy3"
"tapbpl_2"
"tesk1"
"tmem181"
"tpgs2"
"trim25_16"
"trit1"
"ube2h"
"wfdc12_3"
"wfdc18_2"
"wnt3a"
"zg66_27"
"zg66_33"
"zg66_50"
"zo84_11"
