"x"
"adss1"
"ak1"
"ankrd9_2"
"cacna1h"
"en1-b"
"ext1"
"fbln7_2"
"galnt14"
"hoxc13"
"il23r"
"lrif1_2"
"necab1_2"
"pabpc4"
"phf12"
"pnpla1"
"slc2a9_2"
"slc30a10"
"syn3"
"syp"
"tatdn3"
"tcap"
"tmod4"
"tnfrsf14"
"tpte2"
"ucp2_2"
