"x"
"actg1"
"akap9"
"asic1"
"chka"
"chn2"
"fam193a"
"fxr1"
"gale_2"
"hlf"
"loc100488554"
"mark2"
"mia3"
"nr4a1_3"
"pard6b"
"pde4c"
"pitpnc1_2"
"plch1"
"ppp1r12a"
"prkx"
"proser2"
"rab11fip1"
"ralgds"
"rnf128"
"sh2d4a"
"socs4_2"
"sowahb"
"tp53bp2"
"wipi1"
"wnk1"
