"x"
"acap1"
"arhgap30"
"arhgef3_2"
"b4galnt4"
"bbs9"
"bcas1"
"bomb"
"c1ra"
"ccng1_2"
"ccr4_2"
"cfl2_2"
"cmtm3"
"cyria"
"dlc1"
"dpp10"
"egf"
"ets1-a"
"fank1"
"fbln1"
"fmn2"
"fmo2_6"
"galr1"
"gbp7_3"
"gcnt4"
"gin1_22"
"gnai2"
"hunk-a"
"ighm_2"
"ilkap_2"
"itgal"
"itpr1"
"itprid2"
"jam3"
"kif27"
"loc100489718"
"lrrc4"
"msn"
"otulinl"
"phldb1"
"rcan3"
"rimbp2"
"sdc2"
"sdcbp"
"sh3glb1_2"
"slc37a4"
"snx24_2"
"sox5"
"st3gal3"
"susd1"
"syt13"
"vstm2l"
"vwa3b"
