"x"
"acer2"
"adm"
"alox5ap"
"c1orf216"
"c2"
"cd274_3"
"cd38"
"cdc42ep4"
"cdk15"
"cngb3"
"cnksr2"
"cplx1"
"crip1"
"csf2rb_2"
"cst3"
"cst7"
"cyp27a1"
"ddx39b_2"
"dio3_2"
"dmtn"
"dpep2"
"dusp10"
"dusp6"
"elavl4"
"evi2a"
"flacc1"
"fmo5_3"
"galnt16"
"gata1-b"
"glyat_2"
"gpr143"
"gpsm3"
"gzma_2"
"hba2"
"hbab"
"hemgn"
"hepacam"
"hhipl1_3"
"hpcal4"
"id4"
"ido2"
"ifitm3_2"
"il34"
"kcnj8"
"kif21b"
"kif5a"
"krt19"
"l1re1_8"
"lcp1"
"leg1_2"
"loc100145149"
"loc100487364"
"loc100495325"
"loc101732168"
"loc105945990"
"ly6g6c"
"lys_3"
"map7d1"
"mrps6"
"nck2"
"pacsin2_2"
"pde1a"
"pdlim4"
"peli2"
"pgpep1_2"
"pim1"
"plek"
"pmp2"
"ppp1r1c_2"
"prss16_2"
"rab6b_2"
"rbpms2"
"renbp"
"rnf34"
"schip1"
"sestd1"
"siglec8"
"slc22a20"
"slc2a6"
"snap25"
"snx25"
"socs3"
"sox11"
"st3gal4"
"st6gal2"
"st6galnac2"
"steap1"
"stmn2"
"stmn3"
"tmc8"
"tmem215"
"traf2_2"
"trarg1_2"
"tubb2b"
"ubtd1"
"upb1"
"usp6nl_2"
"vash1"
"vsig4"
"vstm2b"
"vwa7"
"znf148"
