"x"
"adgrl1"
"ak7"
"arhgef33"
"atp2b1"
"bmpr1b"
"borcs8"
"c8b"
"ccdc171"
"ccdc62"
"ccr6"
"cd28"
"cep128"
"cep162"
"chac1"
"chrm1"
"cldn19"
"cltc_2"
"cnr2"
"cox16"
"cpb1_2"
"cped1"
"cplx3"
"cracr2a_2"
"ctsa_2"
"cyp2c5_2"
"dcx"
"dlg4"
"dmxl2"
"dyrk1a"
"elovl5"
"epb41l3"
"errfi1"
"f13a1"
"flrt1"
"fnbp1"
"fzd4"
"gch1"
"gdf10"
"gramd2b"
"hhatl"
"homer3"
"hpx"
"htra3"
"igdcc4"
"itga5"
"kiaa0408"
"kiaa0825"
"kifap3"
"lamtor4"
"lhfpl7"
"loc100485192"
"loc100487354"
"loc100489773"
"loc100496491"
"lorf2_6"
"lrp1"
"lrrc56"
"luzp1"
"mapre2"
"mast3"
"mast4_3"
"mbp"
"mylip"
"myo1f"
"ncam1-b"
"nfatc1"
"nfil3_2"
"nmi"
"nos1"
"nrcam"
"nrip1"
"oca2"
"omd"
"opn5_2"
"p2ry10"
"pald1"
"parp14"
"peg10_16"
"plekhb2"
"plekhh2"
"ppp1r12b"
"prickle1"
"pth1r"
"ptprc"
"qrich2"
"rasa3"
"rassf5"
"rhobtb3"
"rhoj"
"robo2"
"runx1t1"
"scara3"
"scg3"
"scn1a"
"serpind1"
"sh3pxd2a"
"shisa1.2"
"sipa1"
"slc6a8_2"
"smtnl2"
"spry1"
"sptbn1"
"sptbn1_2"
"sspn"
"stx2"
"sugct"
"sycp1"
"sycp2l"
"syne1"
"tmem198"
"trpm1"
"ttyh1"
"tube1"
"tyr"
"unc93a"
"vegfc"
"vkorc1l1"
"xkr4q5gh76"
"zeb1"
"zg66_74"
"znf181"
