"x"
"adcy6"
"alg12"
"alg2"
"cct2"
"chmp2b"
"derl2"
"dimt1"
"dnajc3_2"
"fkbp14"
"hsp90b1"
"krt14"
"mesd"
"mfsd6l-b"
"nus1"
"slc35b4"
"srsf1_2"
"tmem266"
"tmem33"
"tspo_4"
"tstd2"
