"x"
"a2ml1"
"a2ml1_2"
"albu"
"ambp"
"apoa1_3"
"apoa2"
"apob"
"c3"
"cd5l"
"cfi"
"clcn2"
"cps1"
"crim1_2"
"cyp2c5_7"
"cyp2g1_9"
"cyp2h2_3"
"fabp1"
"fcn1-a_2"
"fetub"
"fga"
"fgb"
"fgg"
"fril_2"
"g6pc1"
"gpcpd1"
"haao"
"havcr1"
"hpd"
"ica1l"
"ifitm5_2"
"itih2"
"kctd17"
"klhdc7b"
"kng2"
"l1td1_26"
"lorf2_152"
"mfge8_2"
"mfsd2b"
"mok"
"mua1"
"naca"
"nans"
"necab2"
"nudt7"
"nxpe3_4"
"pdlim3_2"
"peg10_11"
"peg10_13"
"pfkfb3"
"pgbd4_35"
"pol_15"
"ppm1k"
"rtl1"
"sax_2"
"serpinc1"
"sgip1"
"teddm1a"
"trim54"
"trim67"
"ttc39a"
"vco31"
"vtn"
"ytx2_2"
