"x"
"arhgap24"
"arhgef40"
"arl4d"
"b4galt4"
"bglap_2"
"bmp1"
"c1qtnf2"
"cadhb"
"ccdc80"
"ccm2l"
"cgref1"
"cnrip1"
"ctss_2"
"ctsw_4"
"cyp2c14_3"
"dbn1"
"dync2i2"
"ecm2"
"egfl7_3"
"eif4a2"
"epb41l2"
"fbn2"
"fhl1"
"glt8d2"
"gpm6a"
"has2"
"ikbip"
"kcne4"
"klhdc8b"
"loc100145174"
"loc100486419"
"loc100494984"
"loc101731565"
"lpar6_2"
"ly9_3"
"marcks"
"mdga2"
"meis3"
"mfap4.1"
"mgp"
"mkx"
"mmp19"
"mpped2"
"ms4a4a_3"
"mthfs"
"ninj2"
"nme6"
"nog"
"nrk"
"nrxn1"
"nts"
"oaf"
"olfm1"
"olfml1"
"pcdhgc5_2"
"pdgfrb"
"plaat4"
"plac9"
"pmp22"
"pofut2"
"poglut2"
"prpsap2"
"rab30"
"rai2"
"rbfox1"
"rcn1_2"
"rdh12_2"
"rftn2"
"rtl1_32"
"runx2"
"scg5.l"
"serpinf1"
"smyd4"
"spry2"
"sulf1"
"tafa1"
"tcf4"
"tfb2m"
"thib"
"tmem205"
"tnfaip8l3"
"tomm40l"
"trib2"
"wfdc1"
"wnt5b"
"zeb2"
"znf469"
