"x"
"a1at"
"abcc5_2"
"acot2"
"anxa9"
"atxn7l1"
"bbs12"
"bend3"
"bicc1-b"
"c8a"
"chst10"
"cngb1"
"cyp2c20_2"
"ddit3"
"dkk3"
"dnajc12_2"
"dnase1l3_2"
"gc"
"hpgds_2"
"hsd17b3"
"icoslg"
"irf8"
"kcne2_3"
"l1td1_17"
"lif"
"lmx1a"
"loc100124812"
"loc100494768"
"loc116409856"
"msmb_4"
"rbm24"
"rffl"
"sax"
"slc47a1"
"sult2b1_3"
"tinag"
"tktl2"
"zbed4_9"
"zbp1"
