"x"
"adamts9"
"arhgap5"
"ccdc50"
"gtf2i"
"il2rg"
"jarid2"
"klf13"
"nufip2"
"ostm1"
"shroom2"
"tab2"
"tcf20"
"tgfbr2"
"tmem47"
"trps1"
"zfhx3"
"zhx1"
"znf236"
"znf784"
