"x"
"abcb7"
"aebp2"
"aqr"
"arap1"
"avl9"
"cab39"
"canx_2"
"ccdc134"
"ccdc47"
"ccnyl1-b"
"dars2"
"desi1"
"dhx9"
"dpp8"
"eftud2"
"galm"
"gcc1"
"got1"
"gpx7_3"
"ints6-a"
"lnx2_2"
"map2k5"
"mgam"
"nup35_2"
"nup58"
"ocrl"
"oxsm"
"pa2g4"
"parp9"
"pbrm1"
"plekhm2"
"polr3b"
"ppp1r10"
"ppp1r37"
"ppp2r1a"
"prss16"
"ptges2"
"rab3gap1"
"rock1_2"
"rrm2b"
"slc7a1"
"stt3a"
"tbc1d17"
"tcte1"
"tctn2"
"thap2_3"
"tmem19"
"tmem63b"
"trappc8"
"trim28"
"ube3c"
"umps"
"upf1"
"washc5"
"wbp11"
"xpo5"
