"x"
"adcy5"
"aff3"
"alk_2"
"b3gnt3.1"
"bmper"
"cd4"
"cdc25a_2"
"cyth3"
"dars1"
"dync2h1"
"ervk-25"
"f10"
"galnt15"
"gpr171"
"h2ac21_3"
"igsf1_2"
"inppl1_2"
"itga1"
"lin1_136"
"lin1_16"
"lire1_8"
"mef2a"
"ms4a8"
"mx1"
"nlrc3"
"pacs2_2"
"pbx1"
"peg10_4"
"pms1"
"pol_31"
"ppm1h"
"pvr"
"rara"
"sass6"
"scml4"
"septin12"
"setmar_13"
"sgcg"
"slc22a15b"
"slc22a18"
"srek1"
"tango2"
"thap4_3"
"tmpo_36"
"tmpo_5"
"tmpo_55"
"tnni3k"
"treh"
"trgv4"
"unc13c"
"wdr86"
"yes1_2"
"znf75cp"
