"x"
"acvr1b"
"aldh1l1"
"arhgap26"
"arhgap42"
"atp8a1"
"bag5"
"bcl9l_2"
"bend7"
"bltp1"
"brms1l_3"
"btn1a1_2"
"camk1d"
"capn5"
"ccdc57"
"ccdc88c"
"cdh9"
"chd2"
"clec2d_2"
"coa4_2"
"cobll1"
"cp"
"cpa2"
"crat_2"
"crim1"
"cspg4"
"ctdsp1"
"cyp2d6"
"dcp2"
"dhrs13"
"diaph3"
"dmd.3"
"dmxl1"
"dnajb1"
"dock9"
"dsp"
"dtwd2"
"dvl1"
"dync1h1_3"
"edn3"
"efr3b"
"eif4ebp2_2"
"ervk-11_2"
"etv7"
"exoc3l4"
"fam135a"
"fam234a"
"fam83a"
"fastkd3"
"fbxl18"
"fcho2"
"fez1"
"focad"
"fry"
"fzd9"
"galnt1"
"gas2l1"
"gjb5"
"gli1"
"gli3"
"gns"
"gpc3"
"gsdme"
"hdac6"
"heg1"
"hsf1_2"
"ift22"
"ino80d"
"itih2_2"
"itih5"
"itpr3"
"kansl1l"
"kbtbd11"
"kcng1"
"kcnj15"
"kiaa1755"
"kiaa1958"
"l1re1_23"
"l1td1"
"lin1_153"
"liph"
"lire1_13"
"loc100488959"
"loc100492758"
"lonrf1"
"lratd2"
"lrrc7"
"manba"
"mapk1"
"mbnl2"
"mdc1"
"meaf6"
"mfsd4b"
"mgat4b"
"micall2"
"mpzl1"
"msh3"
"mtcl1"
"muc1_2"
"mycbp2"
"myo5c"
"myo9a"
"nhsl1"
"odad3"
"otud4"
"ovos"
"pcdh20"
"pdk1"
"phf2"
"phldb3"
"pikfyve"
"pkp1"
"plekhg1"
"plxnb2"
"pol_48"
"ppp1r12c"
"prelid2"
"prkd3"
"ptpn13"
"ptprg"
"qser1"
"rapgef3"
"rapgefl1"
"relch"
"rhbdl1"
"rxra"
"sardh"
"sars1_2"
"scarb2"
"serpinb6"
"setd1b"
"sfi1"
"slc22a3"
"slc38a3_2"
"smarcd3"
"smchd1"
"sptbn2"
"stox2"
"tasor2"
"tbc1d5"
"tedc1"
"tenm1"
"tfap2a"
"thap12_4"
"tjp2"
"tmem117"
"tmem131l"
"tmem241"
"tmem45b"
"tnrc6c"
"tram2"
"trim62"
"trpv1"
"tsnaxip1"
"tspyl4"
"tubb8"
"tyw1"
"ube2j1"
"uhrf2"
"usb1"
"wdfy3"
"wdr81"
"wrnip1"
"xxylt1"
"zbtb25"
"zdhhc9"
"znf185"
"znf395"
