"x"
"a33_2"
"cd40"
"cgas"
"cpne5"
"dgka"
"gbp1"
"gbp7_2"
"havcr2_3"
"iigp1"
"lgals4_2"
"loc101732364"
"loc101733404"
"prss27_3"
"smad2"
"supt7l"
"tardbp_2"
"tmed2_3"
"zbp1"
"zc4h2"
