"x"
"a33"
"acot11"
"alpl_2"
"cracd"
"fkbp7"
"gda"
"gpx7_4"
"hspb8"
"iglon5"
"ipo8"
"katna1"
"kirrel1"
"lech_4"
"mief2"
"peg10_5"
"pol_41"
"ppp1r3c"
"ppwd1"
"rfx2"
"rgs16_2"
"tbc1d13"
"xrcc1"
