"x"
"abhd4"
"ackr3"
"alg5_4"
"anapc4"
"anks3"
"ap4s1"
"cdh11"
"col1a2"
"col5a2"
"eml1"
"fbxo9"
"foxred1"
"glrx2_2"
"gnmt_2"
"helq"
"lifr"
"loc100488382"
"mlst8"
"mogat3"
"myo1e.1"
"nae1"
"ngfr_2"
"pck1"
"podn"
"rbm4b"
"rcbtb1"
"rit1"
"scnm1"
"selenof"
"serf2"
"sh3rf1"
"slc2a10"
"slc5a8_2"
"spring1"
"stxbp5"
"svep1"
"syngr2"
"tmco4"
"ttc37"
"usf1"
"znf574"
