"x"
"adamts15"
"adk_3"
"aqpa"
"bach2"
"brpf3"
"btbd8"
"cdk5"
"celsr1"
"dhrs7"
"dnajc17"
"dsc3"
"egln1"
"fam210b"
"fzd10-a"
"gnal"
"hsf2.2"
"irf6"
"lzic"
"mfsd13a_2"
"morc3"
"mrps31"
"nagk_2"
"nop16"
"perp_2"
"pknox1"
"plekhg2"
"ptpn14"
"r3hdml"
"rock1"
"rrp9"
"rtl1_16"
"tbrg1"
"ypel5"
"zbtb41_2"
