"x"
"agbl3_2"
"akap17a"
"alg11"
"alg9"
"bace1"
"c16orf89"
"c16orf89_2"
"c4h1orf53"
"c8orf44_2"
"c8orf44_3"
"c9orf85_2"
"c9orf85_3"
"ccdc28a-as1"
"cdh4"
"cerk_2"
"clec2d11"
"cpo"
"creb3l1"
"dapk3"
"dedd"
"dhx57"
"dpp3"
"dsg4"
"gpr18"
"gtf3c3"
"gvin1_2"
"hsf1_2"
"l1re1"
"l1re1_36"
"l1re1_4"
"l1re1_5"
"l1td1_26"
"lin1_65"
"lin1_74"
"linc00596"
"linc00596_2"
"linc00596_4"
"loc100488188"
"lorf2_104"
"lorf2_105"
"lorf2_18"
"lorf2_203"
"lorf2_22"
"lorf2_229"
"lorf2_27"
"lorf2_29"
"lorf2_30"
"lorf2_34"
"lorf2_39"
"lorf2_40"
"lorf2_44"
"lorf2_45"
"lorf2_46"
"lorf2_54"
"lorf2_55"
"lorf2_57"
"lorf2_59"
"lorf2_60"
"lorf2_61"
"lorf2_62"
"lorf2_63"
"lorf2_65"
"lorf2_69"
"lorf2_73"
"lorf2_83"
"lorf2_94"
"lorf2_98"
"lpar6_2"
"map7"
"mcm10"
"mlh3"
"mr1_2"
"myo10"
"nectin3"
"npy1r"
"ntn3_2"
"p2ry11"
"p4ha3"
"pak3"
"pdia6_3"
"pkp2_2"
"pkp2_3"
"plagl2"
"pol_10"
"pol_8"
"ppp2r5e"
"prdm8"
"proser3"
"rasgrf2"
"rdh7_2"
"reep3-a"
"rexo2_3"
"riok2"
"rln3_3"
"rpl13_14"
"rtl1_22"
"slc44a5_4"
"slc48a1-b"
"spata4"
"spata6_2"
"srp9"
"stradb"
"tab1"
"taf1b"
"tbc1d8"
"tecta_6"
"tf"
"thumpd2"
"tmx2"
"trim65"
"txndc16"
"usp13"
"uty"
"uty_2"
"uty_3"
"z1916_2"
"zdhhc9_2"
