"x"
"alb_4"
"cdk19"
"cdk8"
"chek1"
"chst14"
"cyp2c20_2"
"fam83d-b"
"fbxo46"
"flot1"
"glis1"
"hacd3"
"hycc2"
"lgr4_2"
"lin1_19"
"loc100493854"
"loc116410474"
"ngef_2"
"pepd"
"pfkl"
"pla2r1"
"pol_4"
"prdm15"
"rnaseh2b_2"
"slc16a13"
"spag16"
"srpk1"
"tcim"
"vps16"
"zbed6"
"znf212"
