"x"
"aadacl4_3"
"aamdc"
"abat"
"abca3"
"abt1"
"acads_14"
"acbd6"
"ache"
"aco1"
"actr2"
"afg3l1"
"agap2"
"agk"
"ak7"
"akap8"
"alg6"
"anapc10_2"
"anapc13"
"aox1"
"ap1b1"
"ap1s1"
"ap3m2"
"aplp2"
"arhgap1"
"arl8b_2"
"arsa"
"ash2l"
"asph"
"atp5mg"
"atp5pb"
"atp5pf"
"atp9b"
"aven"
"baz1b"
"bco1"
"bltp2"
"blvrb"
"brd8"
"btf3"
"bzw1"
"c1orf131"
"c1qtnf12_2"
"c20orf96"
"c2h3orf85"
"ca14"
"camkk2"
"cant1"
"canx"
"capn13"
"ccdc51"
"ccdc65"
"cd2ap"
"cd59_3"
"cdh1"
"cds2"
"ceacam1_2"
"cebpb"
"cfap91"
"chchd6-a"
"chpf2"
"churc1"
"ciart"
"clta"
"cmc1"
"cntnap5_2"
"coa8"
"copa"
"coq3_3"
"cox4i1_3"
"cox4i1_4"
"cox5a"
"cox5b_2"
"cox7a2"
"cox7a2l"
"cox8b"
"cplane2"
"cpsf1"
"crtc1"
"csde1"
"ctsa_2"
"cv039"
"cwc15"
"cycs"
"cyp2a6.7"
"dap"
"dapl1"
"daxx"
"dbi"
"dbndd2"
"dbnl-a"
"dcaf12"
"dcaf7"
"ddb2"
"ddx21-b"
"degs1"
"dek"
"dhfr_4"
"dhrs7b"
"dpp8"
"drc1"
"drg2"
"dtwd1"
"dusp22_2"
"dusp7"
"dusp7_2"
"dym"
"eef1as_2"
"eef1d"
"eef1g-a"
"efcab10_2"
"eif1ax"
"eif2s3"
"eif3d"
"eif3e"
"eif3f"
"eif3g-b"
"eif3k"
"eif3m"
"eif5a_3"
"emc1"
"erap1"
"esrp1"
"esyt2-a"
"exo1"
"exoc5"
"exosc7"
"f13b"
"fam126a"
"fam234b"
"fam98b"
"fanci"
"fank1"
"fau"
"fau_5"
"fbp1"
"fgfr3"
"fhit_2"
"flot2"
"foxn3"
"frmpd4"
"ftsj1"
"fundc1"
"gabbr1"
"galc"
"gatd3"
"gba1"
"gclm"
"ggps1"
"ghdc"
"gimd1"
"glg1"
"gmnn"
"gnl2"
"gnl3"
"gpx1"
"gripap1"
"grk4"
"grtp1"
"gsn"
"gtpbp4"
"h3-5"
"harbi1_16"
"hid1"
"hnrnpd"
"hpd"
"hsd17b8_3"
"hspe1_2"
"ica1"
"iffo1"
"ifitm5_2"
"ifngr1"
"ilf2"
"inmt_3"
"itfg1"
"kars1"
"kat14"
"kdm4b"
"kiaa0753"
"kidins220"
"kif16b"
"kif3b"
"kif7"
"klhdc8b"
"klhl11"
"klhl28"
"lamp2"
"lcmt2"
"lech"
"lgmn"
"lima1"
"limch1"
"lin1_9"
"lipc"
"loc100145174"
"loc100488374"
"loc100493940"
"loc100496462"
"lpin1"
"lrba"
"lsm7"
"ltn1"
"lyrm1"
"lyrm9"
"lys_3"
"mad1l1"
"mak16-a"
"mapre2"
"mbtps2"
"mcts1"
"mdh2"
"med10"
"med28"
"mettl5"
"mettl9"
"mfge8"
"mfsd1"
"micu2"
"mix23"
"mlrm"
"mlrn"
"mrpl21"
"mrpl48"
"mrpl53"
"mrpl55"
"mrps25"
"mrps30"
"mrps33"
"mrps7"
"msmb_2"
"msmb_7"
"mthfs"
"mtmr6"
"myl6"
"naa40"
"naca_2"
"nap1l1"
"nckipsd"
"ncstn"
"ndka1"
"ndufa12"
"ndufa6_2"
"ndufa7_2"
"ndufb2_2"
"ndufb3"
"ndufb5"
"ndufb6"
"ndufc2"
"neurl1"
"nifk_3"
"nmrk1"
"nnmt_2"
"npm1"
"nsd3"
"nudt8"
"nutf2"
"ostc"
"ostm1"
"otud6b"
"pagr1"
"papln"
"parp9"
"pdia3"
"pdxk"
"pex12.l"
"pfdn2"
"pgp"
"pgpep1_2"
"phka2"
"phkb"
"phldb3"
"pi4ka"
"pigt"
"pigu"
"pigy"
"pin4"
