"x"
"abhd5"
"actn4"
"adarb1"
"adpgkl"
"afap1l2"
"aff4"
"aftph"
"agap1"
"agtpbp1"
"agxt2"
"ak2"
"akap13"
"angel2"
"ankle1"
"ankrd27"
"ankrd28"
"ano10"
"ano5"
"apbb1ip"
"apof"
"arap1"
"arel1"
"arfgef1"
"arfrp1"
"art5"
"arvcf"
"asrgl1"
"asrgl1_2"
"atg16l2"
"atp10a"
"atp5f1d"
"atp5if1"
"atp5po"
"babam2"
"bdp1"
"bid"
"bin1"
"bola1"
"c16orf96"
"c4bpa"
"c8g"
"camsap2"
"capn15"
"capn2"
"carmil3_2"
"caskin1"
"cbr1"
"ccdc12"
"ccn1_2"
"cd2bp2"
"cdc42bpb"
"cf136"
"cfap221"
"chchd5"
"chek2"
"ciao2a"
"cinp"
"cisd1"
"cln8"
"cmip"
"cog8"
"col7a1"
"cope"
"cops3"
"cox4i1_2"
"crtc3"
"cry-dash"
"csgalnact2"
"csnk1g3"
"ctdspl2"
"ctif"
"ctss"
"cxcr4"
"cxorf38"
"cyb561d1"
"cyc1"
"cyfip1"
"dlat"
"dlg5"
"dnmt3a"
"dyrk2"
"ech1"
"edf1"
"efna5"
"elp5"
"elp6"
"eppk1"
"erbb3"
"ervk-11_2"
"exoc3l4"
"f2rl3"
"fam43a"
"fars2"
"fdft1"
"fgg"
"flvcr2"
"fra10ac1"
"frmd4a"
"fxr2"
"fyb1_3"
"galnt4"
"galnt7"
"gemin4"
"gfpt1"
"glipr2"
"glrx"
"gltp-a"
"gorasp2"
"gp9"
"gpam"
"gphn"
"gpn1"
"gprc5b"
"gstk1"
"gstz1"
"hadh"
"hebp1"
"hhat"
"hnf4a"
"hnmt-a"
"hnrnpll"
"hsdl1"
"ido2"
"inpp5a"
"iqgap1"
"iqsec1"
"itga2"
"itga4"
"itpkb_2"
"jak2"
"jak3"
"kcnk1"
"kif2a"
"kmt2a"
"kptn"
"lancl2"
"loc100492758"
"loc116410512"
"lpl"
"lrif1"
"lrrc23"
"ly75"
"mad2l1"
"mafb"
"manbal"
"mbd3"
"mcoln3"
"mea1"
"med19"
"mettl1"
"mmaa"
"mosmo"
"mrm2"
"mrpl4"
"mrps35"
"mtif3_3"
"mtmr12"
"myo9a"
"naa16"
"naca"
"nans"
"ncoa1"
"ndufb7"
"ndufb8_2"
"ndufb9"
"ndufv1"
"ndufv2"
"nek3"
"nfxl1"
"nit1"
"nudcd2"
"nudt15"
"nudt9"
"nup62"
"olfa"
"otud7b"
"p4ha1"
"pacc1"
"padi2"
"pah"
"palmd"
"pamr1"
"park7_2"
"parp12_2"
"pc"
"pcnp"
"pdik1-b"
"pdk3"
"percc1"
"pes1"
"phb2"
"phf23-a"
"pigc"
"pik3r2"
"pitpna"
"plcd1"
"plcxd2"
"pm20d2"
"pol_100"
"polm"
"polr1d.2"
"ppp1r13l"
"pptc7"
"prdm2"
"pxn"
"pxn1"
"pxn1_6"
"pym1"
"qpctl"
"rab14"
"ralgapa1"
"ralgapa2"
"rapgef5"
"rbm12b2_3"
"rbm27"
"rccd1"
"rfc3"
"rnaseh2c"
"rnf217"
"rnf44"
"rps6ka3"
"rtl1_3"
"rtl1_7"
"rtn3"
"rusf1"
"scd"
"sema3d"
"sephs2"
"serpina1_2"
"sertad2"
"setmar_8"
"sf3b3_2"
"sftpa1"
"shtn1_2"
"sidt2"
"slail"
"slc12a9"
"slc30a7"
"slc37a2"
"slc66a2"
"smim19_2"
"smim20"
"smndc1"
"sorbs1_3"
"specc1l"
"spop"
"src"
"srprb"
"stam"
"stk26"
"syngr3"
"synpo"
"taf13"
"taf15"
"tal1"
"tasor2"
"tbc1d12"
"tbc1d2b"
"tcf25"
"tctn1"
"tent5b"
"tex261"
"tex49"
"thg1l"
"tmed5"
"tmem131"
"tmem205"
"tmem60"
"tmem87a"
"tnfaip1"
"tob2"
"tomm40"
"tp53"
"trmt112"
"tshz2"
"twf2-a"
"ubald1"
"upb1"
"usb1"
"usp42"
"vamp3"
"vrk1"
"vwc2l_2"
"wars1"
"washc2"
"wdr12"
"wdr44"
"wnt7a"
"ytx2_3"
"zeb1"
"zg66_54"
"znf383"
"znf407"
"znf569"
"znf654"
"zo29_5"
