"x"
"adcy5"
"ankdd1a"
"c5"
"cdc37l1"
"cfap44"
"ckm"
"coq2"
"cystm1_3"
"gcfc2"
"hibn"
"hspg2"
"kank2"
"kmt5a_4"
"lhx8"
"mob3a"
"mterf4"
"nova2"
"pop1"
"ptn-b"
"rps6kl1"
"slc25a22_4"
"tmem43"
"tnni3_2"
"wfdc12"
"zc3h4"
