"x"
"acaa1a"
"acmsd"
"adap1_2"
"aln"
"anapc7"
"anks1a"
"ap1s3"
"apc"
"api5-b"
"arid1a"
"arnt"
"arsh"
"aspdh"
"brf2"
"carf"
"cic"
"copz2"
"coq10a"
"crebzf"
"ctr9"
"cyp2c23"
"ddbx"
"dgcr8"
"eps8"
"fan1"
"furin"
"hlcs"
"huwe1"
"kctd3"
"kmt2b"
"lactb"
"mal2"
"mast2"
"mbd1"
"metap1"
"mrpl14_2"
"mrpl48_3"
"msra"
"mtarc1"
"nabp1"
"nbr1"
"nit2a"
"npat"
"nsl1"
"odc1_3"
"p2ry2_2"
"parp16"
"pdxdc1"
"pigo"
"pla2g4a"
"plekhm3"
"ppm1b"
"ppp1r9a"
"prkar2a"
"prps2"
"prrt1b"
"pum2"
"rabl2a"
"radx"
"rap2c"
"rdh7_3"
"recql5"
"rfesd"
"rfxap"
"sat2"
"scml2"
"sirpa"
"slc14a2"
"slc22a15b"
"slc25a32"
"slc7a4"
"srd5a2_2"
"supt5h"
"taf3"
"tbc1d10b"
"tecpr2"
"tfap4"
"tgfbi"
"tmem116"
"tmpo_26"
"tst"
"tymp"
"ubr4"
"uvrag"
"wapl"
"wfikkn1"
"zbtb40"
"zdhhc4"
"znf236"
"znf865"
"zo84_14"
"zswim9"
