"x"
"arhgap44"
"b4galnt1"
"drc7"
"eif4e2"
"ftsj3"
"havcr1_2"
"hip1"
"igl1_2"
"igl1_3"
"jchain"
"kat5"
"nolc1"
"rexo4"
"rpap2"
"sart1"
"sart3"
"shld2"
"slc30a6"
"syna"
"tbcb"
"upf2"
"utp4"
"znf135"
