"x"
"agmo"
"aldh5a1"
"alg10"
"arl6ip5"
"arntl2"
"atp2b4"
"atr"
"c1galt1c1"
"chst5"
"dhx34"
"fbxl13_2"
"hbegf"
"kif3a"
"morn1"
"nudcd1"
"nup160"
"p2ry2"
"pik3r4"
"rnf5"
"rpgrip1l"
"sh2d4a"
"snrpa1"
"snrpb2"
"tmco1_2"
"tpm4"
"ttc26"
"usp25"
