"x"
"camp"
"chdh"
"cnn2"
"cxcl10"
"cyp2g1p"
"elmod3"
"erc1"
"grk6"
"il1r2_3"
"loc108644818"
"ltb4r"
"mpo"
"myd88"
"olfm4"
"pdlim4"
"ppm1h_2"
"prrt1b_2"
"prrx2"
"rab35"
"tarbp2"
"tceanc2"
"tmem38b-b"
"tmtc1"
