"x"
"aatk"
"aldob"
"ankrd52"
"bahd1"
"bcl9"
"capza2"
"celf2"
"cep85"
"cibar1-b"
"clptm1l"
"cltc"
"csk22"
"cyb5b_2"
"dhrs4_4"
"dhx38"
"dicer1"
"dnajc8"
"edar"
"etnk2"
"fam118b"
"fetub"
"fh_2"
"fntb"
"glod4"
"gstp2"
"harbi1_47"
"hspbap1"
"il31ra_2"
"ino80"
"klc1"
"kmo"
"loc116407756"
"mars1"
"mbip"
"mrpl47"
"ms4a4a_3"
"mtmr10-a"
"mtx2"
"nol8"
"nup37"
"pdcd6ip"
"pfkp"
"pgm1"
"pkp4"
"polr3gl"
"prkra-a"
"prpf8"
"rgn"
"rnpep"
"serpina1_3"
"serping1"
"slc31a1"
"slc39a5"
"smim24"
"sod1"
"spire1"
"stard6"
"tbl1x"
"top1_2"
"traf7"
"ttc9"
"tti2"
"ubxn6"
"unc119"
"vezt"
"zbed4_37"
"zmynd12"
"zwilch"
