"x"
"abhd10"
"asgr2"
"c17orf99"
"cep19"
"cetn3"
"csn1"
"dnal4"
"ercc6l2"
"gins1"
"gins3"
"megf10_2"
"mmut"
"ncoa7"
"nfyc"
"pnma5_2"
"ppcs"
"prorp"
"ptges2"
"sdr42e1"
"setbp1"
"tmpo_4"
"trappc4"
"zfand1"
"zg66_9"
