"x"
"acp2"
"adam15"
"adamts13"
"amotl2"
"ap3s1"
"asb7"
"atp8b2"
"bmp5"
"capns1"
"cpe"
"cxadr_2"
"disp1"
"eef1b"
"flt1"
"gpr137c"
"gxylt1"
"ifitm3"
"kiaa1522"
"kif26a"
"klhl21"
"lix1"
"lnx2_2"
"ltbp1"
"mttp"
"ngly1"
"papola"
"pomgnt2"
"por"
"ppp1ca_2"
"ptprm"
"rap1a"
"rbmx"
"retreg3"
"rnf43"
"rtkn"
"slc35d1"
"slc38a9"
"slc44a3"
"sms"
"tcp11l2"
"tmem35b"
"tmem98"
"trim25_19"
"ttll12"
"ubl7"
"zbtb41"
