"x"
"acp4"
"afg1l"
"ap1s3_3"
"cby1_2"
"ccdc62"
"cnpy3"
"ctsk_2"
"dipk1a"
"dus2"
"eif4e3"
"fdps"
"hells"
"lin1_60"
"lrrc40"
"lrrcc1"
"lypd6b"
"megf11"
"mocs3"
"mogat1_2"
"nol11"
"plekha8"
"psd3"
"pus7l"
"rab7a"
"raf1"
"saraf"
"sel1l_2"
"sf3b1"
"smarcad1"
"sorbs3"
"vps51"
"zbtb46"
"zg66_27"
