"x"
"abitram"
"ankrd16"
"arpc5-a"
"as3mt"
"atf1"
"atp5mf_2"
"bco2_2"
"bcor"
"brf1"
"c9orf64"
"cacna1a"
"ccdc103"
"ccdc112"
"clnk"
"cntrob"
"cox19"
"cul2"
"cyb5d1"
"cyp2b4"
"dab2_3"
"dab2ip"
"dnajc12_2"
"dpy30"
"dusp22"
"ednr3"
"eef1akmt3"
"elovl1"
"eng"
"fam133b"
"fam78a"
"fancc"
"fbxl21"
"fibin"
"flrt3"
"foxo6"
"gls2"
"gorab"
"gpr82"
"gtf2e2"
"gucy1a1"
"hey1"
"htr2b"
"inpp4b"
"k1143"
"kcnk5"
"kctd17"
"larp7"
"lnpep"
"loc100486419"
"loc101731425"
"lpcat1"
"lrp12"
"map1s"
"mkrn2os"
"mnt"
"mrpl40_2"
"mrps16"
"mta2"
"mtss2"
"mxra8"
"nip7"
"nipa2"
"nln"
"nr1h2"
"nrxn1"
"oip5"
"orc3"
"pdap1"
"phpt1"
"plcb1"
"plekha7_2"
"plxna2"
"pms2"
"pol_18"
"pola2"
"ppp4r2"
"prag1"
"rdh7_6"
"rhbg-b"
"riox1"
"ripor1"
"rnls"
"sarg"
"saysd1"
"shisa4"
"siah1"
"slc10a7-b"
"slc12a3"
"slc5a6"
"slk"
"sorbs2"
"spcs3"
"sptlc1"
"sptlc3"
"srp72"
"stard4"
"stx10"
"sult2b1_2"
"taf9"
"taok1-b"
"tbc1d5"
"tf-b"
"tgfb1"
"thap5_3"
"thoc5"
"timm13-b"
"tinf2"
"tlnrd1"
"tm7sf3"
"tmem150a_3"
"tmem161a"
"tmem67"
"tmlhe"
"tmpo_47"
"tpmt"
"trim25_12"
"trmt1"
"trmt10b"
"txndc5"
"ubxn2a"
"uggt2"
"usp39"
"vat1l"
"wdr6"
"xkr4q5gh76"
"zbed6_2"
"zdhhc14"
"zfat"
