"x"
"aqp4"
"cd163"
"cep89"
"cldn15"
"col4a5"
"col4a6_2"
"cpsf3"
"ctdsp1_2"
"ctsa"
"cyp27a1_3"
"dapk1_3"
"dnah2"
"dpp6"
"epha7"
"gabrr3"
"gal3st4"
"gas6_2"
"lias"
"lrrn4"
"mcoln1"
"mybpc3"
"n4bp2l2"
"naaa_4"
"podxl"
"samd11_2"
"srsf1_4"
"tnfrsf19"
