"x"
"ap3s2"
"atg5"
"btbd10"
"c1orf74"
"decr1"
"dpysl4_4"
"efcab7"
"hnf4g"
"hnrnpa1"
"hspa9"
"inpp5b"
"inpp5f"
"lamtor4_2"
"oser1_2"
"prrg1"
"pxylp1"
"rad51c"
"rexo1"
"rogdi"
"sh3pxd2a"
"spast"
"ssbp3"
"tada3"
"timp3"
"tmem134"
"tubb4b_3"
"zg66_28"
"znf543"
