"x"
"abcc9"
"abhd11"
"ada2"
"ap5m1"
"c3"
"cl004"
"col21a1"
"crb3"
"foxj2"
"g6pc3.1"
"hdac6"
"htr7_2"
"igfbp2"
"ilk"
"irf2"
"kiz"
"litaf"
"lorf2_17"
"man2a2"
"mast4_15"
"nrl"
"ntmt1-a"
"pcgf2"
"pim3_2"
"plekhm1"
"pole2"
"rab3a_2"
"rtl1_32"
"selp_3"
"sfi1"
"specc1"
"tdrd12"
"tmem82"
"trim63"
"tulp4"
"usp49"
"wdr54"
"zbtb43"
