"x"
"acox3_4"
"c4h16orf46"
"chchd3"
"cisd3_2"
"fez2"
"gadd45gip1"
"lasp1"
"macc1"
"map3k10"
"mmadhc"
"odr4"
"pgfs1"
"rtl1_89"
"sod2"
"ucp2"
