"x"
"arhgef2"
"atp2a2"
"bag3"
"bcs1l"
"c6orf132"
"ccdc120"
"cdkn1b_3"
"chsy1"
"cntn4"
"cops8"
"csnk1e"
"cyp27c1"
"dnajc21"
"eef1akmt1"
"fbxo22"
"fbxw7"
"frmd4b"
"gpatch1"
"gvin1_3"
"hagh"
"hla-drb5"
"jup"
"kcnn4"
"kirrel1_2"
"krt20"
"lin1_4"
"lonrf1"
"lrrc47"
"mat2a"
"mdm2"
"mmachc"
"mmrn1"
"mylk_2"
"ndrg1"
"nkapd1"
"pde4a"
"prkce"
"relt"
"rhob"
"sec31a"
"sh2d3c"
"siva1"
"smc5"
"tbl2"
"tmem126a_2"
"ulk1_3"
"usp2"
"vhl_2"
"zmiz2"
"znf703-a"
