"x"
"abcc9_2"
"card9"
"cog3"
"dync2h1"
"eapp"
"fam174b"
"ints13"
"map2k5"
"mtpn"
"nt5c1a_2"
"otud4"
"pcsk7"
"polr1c_2"
"ptges"
"slc5a7_3"
"sox13"
"tlk1"
"vcpkmt"
