"x"
"akna"
"arhgap27"
"c-answer"
"cfdp1"
"crybg3"
"dhfr_3"
"gpr35"
"hexb"
"llgl1"
"myo18a"
"nfkb1"
"ngrn"
"pals2"
"pdzk1ip1"
"pkhd1"
"prex1"
"pycard_3"
"rdh16"
"rps6kb1"
"slc39a3"
"snap91"
"tacc1"
"tln1"
"wrnip1"
