"x"
"abhd14b"
"adprh_2"
"ago2"
"akr1a1_4"
"apoa2"
"arhgef7"
"asxl2"
"atg4d"
"bpnt1"
"ca9"
"cldnd1"
"cptp"
"ctnna1"
"dmap1"
"dnase1l1_2"
"eps15l1"
"ggcx"
"harbi1_7"
"iars2"
"igf1r"
"jade2"
"kbtbd8"
"kcnk17"
"kif6"
"lcor"
"loc100498550"
"lpar6"
"nfu1"
"palm3"
"pcolce2"
"phlda2"
"pias1"
"pole3"
"ppip5k2"
"ppp2r1a"
"pqbp1"
"ptbp3"
"pttg1ip_2"
"pycr1"
"rab27a"
"rasa2"
"rimklb"
"ripk1"
"sash1"
"slc29a3"
"slc66a3"
"tacr1"
"tank"
"tmem223"
"tmem53-a_2"
"trim36"
"trmo"
"tufm_2"
"vmp1"
"yipf2"
"zfyve28"
"znf706"
