"x"
"abcb11"
"c7"
"cep44"
"ebna1bp2"
"emid1"
"fxn"
"gmeb1"
"hmcn1"
"igsf9b"
"jtb"
"krr1"
"map3k5"
"noc4l-b"
"nudt21"
"polr1f"
"sc5d"
"sdf2"
"spout1"
"vwf_3"
