"x"
"a2ml1_2"
"abhd12b"
"ahnak"
"anxa6"
"aqp10"
"arl8a_2"
"atp6v0d2"
"bhlhe41"
"cd274"
"cdc7"
"cdk15"
"cfh"
"cfh_2"
"chordc1_2"
"ctns_2"
"dpysl4"
"engase"
"fam161b"
"flnc"
"foxred2"
"frrs1l"
"gas7"
"gpr179"
"guk1_4"
"hsp90b1"
"kremen2_2"
"lhfpl7"
"lin1"
"loc108644811"
"med9_2"
"nol7"
"notum1"
"ocstamp"
"palm"
"peds1"
"pex6"
"plxnb1"
"pmp22"
"prrc1-b"
"qnr-71"
"rab7b"
"rbm39_2"
"rdh14"
"rhbdl3"
"rundc3b"
"sec62"
"sftpd_2"
"slamf8"
"slc49a3"
"sptlc3_2"
"st8sia1"
"tgfb1i1"
"tmem176a"
"tmem272"
"tmpo_31"
"tom1"
"trpm1"
"ttc21a"
"ttc39a"
